id,I_e,I_e_err,PA,PA_err,X0,X0_err,Y0,Y0_err,dX0,dY0,dec,ell,ell_err,m_tot,mu_0,mu_e,mu_e_ave,n,n_err,r_e,r_e_err,ra,I_e_forced_g,I_e_err_forced_g,m_tot_forced_g,mu_0_forced_g,mu_e_forced_g,mu_e_ave_forced_g,I_e_forced_r,I_e_err_forced_r,m_tot_forced_r,mu_0_forced_r,mu_e_forced_r,mu_e_ave_forced_r,flag,central_mask_frac,x_image,y_image,x_hsc,y_hsc,ra_sex,dec_sex,a_image,b_image,theta_image,ellipticity,kron_radius,petro_radius,flags,mag_auto_g,mag_auto_r,mag_auto_i,magerr_auto_g,magerr_auto_r,magerr_auto_i,mag_petro_g,mag_petro_r,mag_petro_i,magerr_petro_g,magerr_petro_r,magerr_petro_i,mag_ap0_g,mag_ap1_g,mag_ap2_g,mag_ap3_g,mag_ap4_g,mag_ap5_g,mag_ap6_g,mag_ap7_g,mag_ap8_g,mag_ap9_g,magerr_ap0_g,magerr_ap1_g,magerr_ap2_g,magerr_ap3_g,magerr_ap4_g,magerr_ap5_g,magerr_ap6_g,magerr_ap7_g,magerr_ap8_g,magerr_ap9_g,mag_ap0_r,mag_ap1_r,mag_ap2_r,mag_ap3_r,mag_ap4_r,mag_ap5_r,mag_ap6_r,mag_ap7_r,mag_ap8_r,mag_ap9_r,magerr_ap0_r,magerr_ap1_r,magerr_ap2_r,magerr_ap3_r,magerr_ap4_r,magerr_ap5_r,magerr_ap6_r,magerr_ap7_r,magerr_ap8_r,magerr_ap9_r,mag_ap0_i,mag_ap1_i,mag_ap2_i,mag_ap3_i,mag_ap4_i,mag_ap5_i,mag_ap6_i,mag_ap7_i,mag_ap8_i,mag_ap9_i,magerr_ap0_i,magerr_ap1_i,magerr_ap2_i,magerr_ap3_i,magerr_ap4_i,magerr_ap5_i,magerr_ap6_i,magerr_ap7_i,magerr_ap8_i,magerr_ap9_i,fwhm_g,fwhm_r,fwhm_i,flux_radius_g,flux_radius_r,flux_radius_i,ebv,A_g,A_r,A_i,patch_id,g-i,g-r,candy,junk,tidal,cirrus,notes,viz-id,cat-id
2270285,6.15926162132,0.210374503968,165.35299999999998,0.505321,106.0673,0.0862,105.9833,0.1979,-1.0673,-0.9833,-2.37283660777,0.566413,0.007428100000000001,19.997628438499998,22.618794008000002,25.026178371,24.2145992564,1.27086,0.059003099999999996,4.224410400000001,0.08104068,33.4665359392,3.46195790816,0.0254169855442,20.6231456094,23.2443111789,25.6516955419,24.8401164273,5.26537698413,0.0328667800454,20.1678763907,22.7890419602,25.1964263232,24.3848472086,0.0,0.374,2122.124,3064.0015,34022.123999999996,14964.0015,33.4665333,-2.3728358,16.743,8.602,74.73,0.486,4.12,7.26,2,20.6866,20.2472,20.0413,0.0104,0.0086,0.0118,20.555999999999997,20.1482,20.0404,0.0162,0.0139,0.0207,25.7543,25.1301,24.6415,24.2699,23.9518,23.6992,22.4604,21.5422,21.2678,21.0583,0.0336,0.0251,0.0201,0.0171,0.0149,0.0134,0.0086,0.0074,0.0075,0.008,25.2711,24.6765,24.203000000000003,23.8438,23.5334,23.2799,22.0306,21.0919,20.8278,20.6171,0.0268,0.0205,0.0167,0.0143,0.0126,0.0114,0.0072,0.0061,0.0063,0.0066,25.0867,24.5066,24.0328,23.6708,23.3613,23.1113,21.8553,20.9003,20.6256,20.4163,0.0372,0.0289,0.0235,0.0202,0.0177,0.016,0.0101,0.0084,0.0086,0.0091,7.013999999999999,6.45624,8.15136,2.950584,2.944032,2.98032,0.0274564847529,0.08876681520600001,0.06290280656880001,0.0448913525709,3242,0.581641708265,0.42940521006300003,1,0,0,0, ,632,208
2275519,6.48816609977,0.09761479591839999,51.9227,1.14898,164.1573,0.1405,161.6288,0.1284,-2.1573,0.3712,-2.05351078319,0.194196,0.0070857,18.6090219251,23.2860894342,24.9696951013,24.302665126599997,0.9356909999999999,0.0223391,6.116796,0.056974175999999994,32.9720932636,3.7856788548800004,0.015274163832200002,19.1939674006,23.8710349096,25.554640576700002,24.887610602,5.10597363946,0.0149962089002,18.869130402899998,23.546197911999997,25.229803579099997,24.5627736044,0.0,0.36308203991099997,855.1162,1912.4977,12755.1162,21812.4977,32.9721419,-2.0534236,24.787,19.055999999999997,-40.6,0.231,3.5,5.94,2,19.3622,18.9308,18.6523,0.0051,0.0035,0.0058,19.5406,19.0388,18.7101,0.0102,0.0065,0.0103,24.8396,24.2054,23.7602,23.3736,23.0757,22.8066,21.6211,20.6891,20.3412,20.032,0.0154,0.0116,0.0096,0.0081,0.0071,0.0064,0.0043,0.0036,0.0035,0.0033,24.2899,23.663,23.22,22.8376,22.5511,22.288,21.1435,20.2515,19.9213,19.6269,0.0094,0.0071,0.0059,0.005,0.0044,0.004,0.0028,0.0025,0.0024,0.0023,24.0973,23.4647,23.0165,22.6283,22.3367,22.0695,20.9307,20.0316,19.7086,19.42,0.017,0.0128,0.0105,0.0089,0.0079,0.0071,0.0049,0.0043,0.0042,0.0041,6.40584,5.39952,11.65248,4.2349440000000005,4.318608,4.591944,0.024136115413799997,0.07803206113269999,0.0552958404129,0.0394625487015,3248,0.546375963069,0.30210077698000004,1,0,0,0, ,633,209
2285695,1.37360756803,0.15795741213199999,66.6831,3.5053300000000003,110.6118,0.3376,111.0504,0.2641,-1.6118,-2.0504,-2.24371897732,0.328617,0.03338869999999999,20.6529280811,23.7624570219,26.655343312600003,25.7645824013,1.49518,0.113926,5.1257304,0.37195368,32.8303631038,0.6569657029479999,0.0103542375283,21.4537280242,24.563256965,27.456143255700002,26.5653823444,0.945634920635,0.011743905895700001,21.0582760146,24.167804955300003,27.060691246100003,26.1699303348,0.0,0.0,3891.3376,1833.6429,15791.3376,17733.6429,32.83037589999999,-2.2437847,11.798,6.569,-34.9,0.44299999999999995,5.71,9.24,0,22.0437,21.6104,21.0427,0.0372,0.0288,0.0325,21.978,21.5911,20.9047,0.0567,0.0459,0.0463,27.052,26.4035,25.939,25.5787,25.2697,24.9925,23.6565,22.6471,22.3872,22.2262,0.11199999999999999,0.0823,0.067,0.0577,0.0506,0.0448,0.0262,0.0206,0.0213,0.0236,26.6585,25.9817,25.503,25.1276,24.818,24.5572,23.2009,22.2201,21.9769,21.774,0.09,0.0645,0.0518,0.044000000000000004,0.0386,0.0346,0.0199,0.0161,0.0169,0.018000000000000002,26.4852,25.9114,25.4129,24.995,24.6324,24.3412,22.9005,21.924,21.6675,21.3941,0.1459,0.1149,0.0906,0.07400000000000001,0.0618,0.054000000000000006,0.0286,0.0233,0.0241,0.0241,8.8788,8.722560000000001,8.8788,2.370144,2.3454479999999998,3.097752,0.0294897246501,0.0953402797938,0.0675609591734,0.048215699802900004,3262,0.7536753631090001,0.36767268898,1,0,0,0, size error,634,210
2313825,7.62262613379,0.17251417233600003,155.766,1.96485,112.3773,0.1473,112.2773,0.1699,-1.3773,-1.2773,-1.96206242688,0.21155500000000002,0.0130789,19.7983274528,23.6058899963,24.794738451300002,24.254321889299998,0.705379,0.025547099999999996,3.4972224,0.050330615999999995,33.9677111032,5.87478741497,0.037549248866199994,20.0811086119,23.8886711554,25.0775196104,24.537103048400002,6.932823129249999,0.0318511904762,19.9013137001,23.708876243600002,24.8977246985,24.357308136599997,0.0,0.123903508772,3392.1326,3869.5852,23292.1326,23769.5852,33.9677225,-1.9620947,14.505999999999998,11.970999999999998,73.27,0.175,3.82,5.94,2,20.0679,19.8831,19.7783,0.0079,0.0063,0.0116,20.0486,19.8863,19.7497,0.012,0.0098,0.0176,25.6235,25.0261,24.5368,24.1344,23.7925,23.5141,22.186999999999998,21.0699,20.6938,20.4119,0.0391,0.0299,0.024,0.0198,0.0169,0.0149,0.0088,0.0063,0.0058,0.0058,25.3642,24.7382,24.249000000000002,23.8717,23.5455,23.2721,21.9696,20.863000000000003,20.4851,20.2118,0.0291,0.0217,0.0174,0.0147,0.0127,0.0113,0.0068,0.0049,0.0046,0.0046,25.2322,24.6164,24.1207,23.7462,23.4229,23.1513,21.8694,20.7632,20.3803,20.0952,0.0527,0.0397,0.0316,0.0268,0.0233,0.0207,0.0127,0.0092,0.0085,0.0084,7.3668,6.8544,8.46048,3.209808,3.141768,3.155712,0.021061426087799998,0.0680915905419,0.0482517271672,0.0344354316536,3296,0.24912500021200001,0.159955048425,1,0,0,0, ,636,211
2316159,6.1659580498899995,0.152007865646,0.0,0.0,119.4437,0.0542,118.1957,0.0669,-3.4437,-2.1957,-2.3921536920200004,0.017415599999999996,0.00997036,19.2127396088,21.6606774789,25.0249985858,24.0669876869,1.7128,0.025496099999999997,3.7633512000000002,0.054385296,32.0886509867,4.25092120181,0.0141628401361,19.6165333864,22.0644712565,25.428792363400003,24.470781464499996,5.33871882086,0.0174175170068,19.3691484028,21.8170862729,25.1814073798,24.2233964809,0.0,0.339912280702,3769.8320000000003,2649.5366,31669.832000000002,14549.5366,32.088772999999996,-2.3922311,19.244,14.552999999999999,84.44,0.244,3.5,5.94,2,19.5076,19.3063,19.2026,0.0041,0.0043,0.0063,19.5266,19.3282,19.2351,0.0072,0.0074,0.0109,24.689,24.0812,23.6169,23.2419,22.9292,22.6657,21.4825,20.6063,20.3235,20.0608,0.0126,0.0096,0.0078,0.0066,0.0058,0.0052,0.0035,0.0031,0.0032,0.0032,24.3742,23.768,23.2995,22.9228,22.6118,22.348000000000003,21.1662,20.3052,20.0376,19.7959,0.0117,0.0089,0.0073,0.0062,0.0054,0.0048,0.0033,0.0029,0.003,0.0031,24.2266,23.6242,23.1673,22.8016,22.4952,22.2328,21.0366,20.1646,19.8939,19.6643,0.0164,0.0125,0.0103,0.0088,0.0078,0.006999999999999999,0.0046,0.0041,0.0042,0.0044,5.789280000000001,4.87536,4.60824,3.7559760000000004,3.448704,3.2998559999999997,0.0232902530276,0.07529738803830001,0.0533579696863,0.038079563700099996,3300,0.366575953262,0.225445565248,1,0,0,0, ,638,212
2317745,10.5306831066,0.192830924036,141.22799999999998,0.45011,96.4775,0.1656,98.1087,0.2004,-0.4775,-2.1087,-2.16483044854,0.578395,0.00767357,20.053114290299998,23.7181515312,24.44385864,24.056026790100002,0.48720600000000003,0.015296700000000002,3.8818584,0.046467287999999995,32.268106167,7.35204081633,0.0559924178005,20.4432358766,24.1082731175,24.833980226399998,24.4461483764,9.54871740363,0.0484109268707,20.159393049000002,23.82443029,24.5501373988,24.162305548800003,0.0,0.475,3932.4338,3523.2019,27832.4338,19423.2019,32.2680615,-2.1648728,17.902,7.689,52.74,0.57,3.57,5.28,0,20.2752,20.0331,19.9178,0.0066,0.0057,0.0094,20.2838,20.0446,19.8977,0.0099,0.0086,0.0137,25.9305,25.3384,24.8159,24.4208,24.0831,23.7975,22.2954,21.0392,20.7376,20.5081,0.0438,0.0334,0.026000000000000002,0.0216,0.0185,0.0163,0.0082,0.0051,0.0051,0.0053,25.5639,24.9746,24.4616,24.061999999999998,23.726999999999997,23.441,21.9931,20.8023,20.4949,20.2725,0.0338,0.0258,0.0203,0.0168,0.0144,0.0127,0.0067,0.0045,0.0044,0.0046,25.4121,24.8555,24.3677,23.9778,23.6329,23.3534,21.8781,20.6934,20.38,20.1739,0.0536,0.0422,0.034,0.0284,0.0241,0.0213,0.0109,0.0074,0.0072,0.0077,11.832239999999999,11.1552,11.832239999999999,2.71824,2.727144,2.740752,0.0264246937671,0.0854310349492,0.0605389734205,0.043204374309300006,3302,0.34789492566,0.258950766071,1,0,0,0, ,639,213
2326596,5.86412273243,0.100234552154,99.1583,1.06071,120.4547,0.1568,118.9319,0.1105,-1.4547,0.0681,-2.8764035742400003,0.2672,0.00834875,19.6512088228,23.7641175677,25.0794923719,24.503818406999997,0.76444,0.024788400000000002,4.3545096,0.04626636,32.6317973497,3.3610367063499997,0.0212709750567,20.2555333122,24.3684420571,25.683816861300002,25.1081428964,4.61738236961,0.027028415532900002,19.91072685,24.023635594899996,25.339010399099998,24.7633364342,0.0,0.380165289256,4141.8496,277.5516,20041.8496,4177.5516,32.6318256,-2.8763747000000004,18.432000000000002,14.085999999999999,-6.66,0.23600000000000002,3.5,5.94,19,20.3414,19.9724,19.6406,0.0078,0.0073,0.0078,20.3739,20.0209,19.6321,0.0125,0.0118,0.012,25.7667,25.1667,24.6953,24.322,24.0139,23.7549,22.5259,21.4318,21.023000000000003,20.7606,0.0312,0.0238,0.0193,0.0164,0.0144,0.013000000000000001,0.0084,0.0061,0.0055,0.0055,25.1686,24.5765,24.1279,23.7701,23.4652,23.211,22.0101,20.9946,20.6063,20.3588,0.0236,0.0182,0.015,0.0129,0.0114,0.0103,0.0068,0.0053,0.0049,0.005,24.9757,24.3673,23.9056,23.5341,23.2262,22.9644,21.7372,20.7066,20.3425,20.0875,0.0286,0.0217,0.0177,0.0151,0.0133,0.0119,0.0077,0.0059,0.0056,0.0057,9.912,8.641919999999999,9.414719999999999,3.3492480000000002,3.228288,3.3863760000000003,0.0261968379232,0.0846943770057,0.060016955681999995,0.0428318300044,3312,0.562461942399,0.320129040876,1,0,0,0, ,640,214
2368998,8.12606292517,0.338577806122,7.63808,0.28625,117.462,0.0283,127.0812,0.0653,0.5379999999999999,-9.0812,-1.972034586,0.696401,0.00452692,19.4790561101,20.2974883974,24.7252995475,23.6405259191,2.20332,0.05227090000000001,4.9210056,0.12281892,30.6972682106,3.6876417233599996,0.0197028769841,20.3368847624,21.1553170497,25.5831281997,24.4983545714,6.28893849206,0.0174644982993,19.7573131947,20.5757454819,25.003556632,23.9187830037,0.0,0.0,1717.4893,3647.2424,29617.4893,23547.2424,30.697173499999998,-1.9724004000000002,21.54,9.154,-85.99,0.575,3.5,5.28,2,20.4238,19.8165,19.5599,0.0103,0.006,0.0096,20.3743,19.7525,19.5072,0.0148,0.0086,0.0138,25.6133,24.9581,24.4996,24.1103,23.8068,23.5406,22.3171,21.4117,21.1115,20.8374,0.0371,0.0273,0.0222,0.0187,0.0165,0.0147,0.0096,0.0083,0.0083,0.0083,25.0775,24.4478,24.0005,23.6147,23.3018,23.0284,21.7825,20.834,20.5253,20.250999999999998,0.0232,0.0175,0.0144,0.0121,0.0106,0.0094,0.006,0.005,0.0049,0.0049,24.8247,24.1644,23.7252,23.3458,23.0348,22.7637,21.5151,20.5659,20.2531,19.9813,0.0373,0.0273,0.0226,0.0192,0.0168,0.015,0.0095,0.0079,0.0078,0.0078,10.12704,8.46888,8.67384,3.3196800000000004,3.390744,3.3465599999999998,0.022334355225400004,0.07220697044379999,0.0511680078214,0.0365166707936,3364,0.82213835265,0.558532605078,1,0,0,0, ,643,215
2370886,9.65593112245,0.0826966411565,163.442,0.50269,132.8647,0.1068,122.9489,0.1601,0.1353,10.0511,-2.14212792079,0.30690300000000004,0.00440941,18.414247386,23.594917449,24.538014601999997,24.0732904638,0.5901310000000001,0.00784976,6.4911504,0.032837784,31.102193477800004,5.95128259637,0.030553110827700004,18.939706350999998,24.120376414000003,25.063473567,24.5987494287,8.24454365079,0.0241985189909,18.5858162297,23.7664862927,24.7095834457,24.2448593075,0.0,0.26097972973,1043.7543,23.3404,20943.7543,19923.3404,31.102151899999996,-2.1415963,20.058,15.024000000000001,41.36,0.251,3.5,5.28,26,19.3148,18.9759,18.8507,0.0039,0.0027,0.0048,19.3073,18.9586,18.854,0.0055,0.0037,0.0069,25.9421,25.3211,24.811,24.4027,24.0665,23.7723,22.3691,20.9418,20.2603,19.7577,0.0497,0.0374,0.0293,0.0241,0.0206,0.018000000000000002,0.0099,0.0053,0.0037,0.003,25.537,24.8981,24.4192,24.0394,23.7185,23.4443,22.0239,20.5837,19.9191,19.424,0.0322,0.0239,0.0192,0.0162,0.0141,0.0125,0.0068,0.0036,0.0026,0.0021,25.4822,24.851,24.364,23.9752,23.6502,23.3574,21.895,20.4394,19.7701,19.2807,0.062,0.0462,0.0369,0.0309,0.0267,0.0233,0.0121,0.0063,0.0045,0.0036,17.507279999999998,17.507279999999998,17.507279999999998,3.805368,3.812592,3.7779839999999996,0.024046468217899998,0.07774223174860001,0.055090458687300004,0.03931597553630001,3367,0.487032708788,0.331238348239,1,0,0,0, ,644,216
2372672,9.34626558957,0.177223285147,124.655,7.649610000000001,107.0011,0.14400000000000002,105.4134,0.1417,-1.0011,0.5866,-1.94657382029,0.054391699999999994,0.014088499999999999,19.7117755619,23.565799670900002,24.573404704899996,24.0877838515,0.6204689999999999,0.017189199999999998,3.0779112,0.037742543999999996,30.6561666822,5.93633078231,0.0315889314059,20.2045756256,24.0585997346,25.066204768600002,24.5805839152,8.28801729025,0.0279191113946,19.842244236,23.696268345,24.703873379,24.2182525256,0.0,0.0,2595.5955,202.4928,30495.5955,24102.4928,30.656185600000004,-1.9464768,12.905,12.366,63.25,0.042,3.96,5.94,0,20.2069,19.8241,19.733,0.0115,0.0063,0.0141,20.1773,19.7711,19.7044,0.0168,0.009000000000000001,0.0206,26.0543,25.3922,24.8803,24.4898,24.1525,23.8723,22.4384,21.1529,20.7414,20.4779,0.0753,0.0544,0.0425,0.0355,0.0305,0.0268,0.0143,0.0088,0.0079,0.008,25.5235,24.9142,24.4537,24.0839,23.7548,23.4854,22.0817,20.8007,20.3959,20.1358,0.036000000000000004,0.0273,0.0224,0.019,0.0165,0.0147,0.0081,0.005,0.0045,0.0045,25.4666,24.8711,24.3987,24.028000000000002,23.6852,23.4039,21.9386,20.6587,20.2588,20.0117,0.0832,0.0639,0.0518,0.044000000000000004,0.0376,0.0331,0.0172,0.0106,0.0096,0.0098,7.29288,6.604080000000001,8.0388,3.032568,3.0979200000000002,3.003168,0.021323540592,0.0689390067341,0.04885223149640001,0.034863988868,3369,0.45872504583400003,0.342244614362,1,0,0,0, ,645,217
2374950,3.9800170068000003,0.146235473356,180.0,0.0,102.7174,0.0574,98.9982,0.0584,-2.7174,1.0018,-2.74944714408,0.026789599999999997,0.013193,19.7303039181,21.9009860348,25.5002876804,24.511620185100004,1.82122,0.039463,3.6565367999999996,0.082788552,30.7919412456,2.76223426871,0.0102993551587,20.1268649654,22.2975470821,25.896848727800002,24.9081812325,3.5725977891199996,0.0133024376417,19.8475559248,22.018238041500002,25.617539687199997,24.6288721919,0.0,0.0,3680.6733,2997.6504,27580.6733,6897.6504,30.792036699999997,-2.74937,13.423,11.511,-33.35,0.142,4.44,7.26,0,20.4259,20.1881,19.9736,0.0082,0.0089,0.011000000000000001,20.2958,20.1502,19.8983,0.0119,0.0141,0.0168,25.4798,24.8312,24.3558,23.9631,23.6484,23.3629,22.0561,21.1549,20.9386,20.7709,0.0234,0.0172,0.0139,0.0116,0.0101,0.0089,0.0053,0.0047,0.005,0.0055,25.1889,24.5571,24.0871,23.6924,23.3742,23.0877,21.7919,20.9053,20.6946,20.5227,0.0242,0.0181,0.0146,0.0123,0.0106,0.0093,0.0057,0.005,0.0054,0.0059,25.1399,24.5051,24.0247,23.6224,23.3022,23.0167,21.7033,20.7782,20.5408,20.3512,0.0349,0.0261,0.0209,0.0173,0.015,0.0132,0.0079,0.0067,0.0071,0.0076,3.75984,5.22312,5.70024,2.626848,2.594088,2.840376,0.0212059012076,0.0685586786042,0.048582719666599994,0.034671648474400005,3371,0.36267401717000003,0.25933308166200003,1,0,0,0, ,646,218
2381563,9.423646541950001,0.10265873015900001,141.225,0.800492,146.2494,0.1103,146.6999,0.1332,-0.2494,-0.6999,-2.3389756573700002,0.24265100000000003,0.00600835,18.7507596184,23.365880995500003,24.564452529,24.02124497,0.709923,0.0126245,5.192292,0.035501927999999995,31.4060222863,5.91620606576,0.0195719246032,19.2561988585,23.8713202356,25.069891769,24.5266842101,8.05428004535,0.025791489512499998,18.9212402749,23.536361651999997,24.7349331854,24.191725626500002,0.0,0.346153846154,2537.511,3793.5059,14437.511,15693.5059,31.406010100000003,-2.3389847,21.369,17.48,65.02,0.182,3.5,5.94,2,19.2115,18.8902,18.7319,0.0037,0.0034,0.0048,19.1776,18.8566,18.7486,0.0061,0.0056,0.0082,25.3184,24.6849,24.2098,23.7922,23.4664,23.1535,21.7471,20.6224,20.2397,19.903,0.0229,0.0171,0.0137,0.0113,0.0097,0.0084,0.0046,0.0032,0.003,0.0028,24.9387,24.3116,23.8387,23.4182,23.0872,22.7693,21.3401,20.2423,19.8782,19.5532,0.0199,0.015,0.012,0.0099,0.0084,0.0072,0.0039,0.0028,0.0026,0.0025,24.7301,24.0892,23.6175,23.2076,22.8856,22.5762,21.1645,20.0561,19.6894,19.3726,0.0265,0.0196,0.0158,0.0131,0.0113,0.0098,0.0053,0.0038,0.0036,0.0034,8.52768,7.51968,7.05768,4.332383999999999,4.2307440000000005,4.140696,0.0217242768126,0.070234586935,0.0497703181776,0.0355191925885,3378,0.470723845753,0.314494314843,1,0,0,0, ,648,219
2382093,6.176055839,0.21380987811799998,23.308000000000003,1.95318,97.0496,0.1627,96.4309,0.1992,-1.0496,-0.4309,-3.1022710392699997,0.282997,0.0166257,20.316655154,23.6503533963,25.023221965300003,24.432244591,0.791233,0.0447074,3.135216,0.066265752,28.9271993506,2.53994118481,0.039500070861699994,21.2813740383,24.6150722806,25.9879408496,25.3969634753,4.609835600909999,0.0528582057823,20.6342195948,23.9679178371,25.3407864061,24.749809031799998,0.0,0.20185185185199997,3817.2678,3311.6311,3817.2678,31211.6311,28.9271804,-3.1022355,10.814,7.082000000000001,-60.22,0.345,5.45,7.26,0,21.3219,20.6767,20.2737,0.0206,0.0153,0.0322,21.1949,20.5632,20.2264,0.0245,0.0184,0.0411,26.2268,25.619,25.1694,24.819000000000003,24.5119,24.2535,23.0615,22.0273,21.6998,21.4903,0.0596,0.0454,0.0375,0.0326,0.0287,0.0258,0.0172,0.0133,0.0129,0.0137,25.4378,24.8425,24.4141,24.0816,23.791999999999998,23.5431,22.3905,21.361,21.0313,20.8375,0.0388,0.0299,0.0252,0.0223,0.0199,0.0181,0.0125,0.0097,0.0094,0.0101,25.1902,24.6638,24.2454,23.8631,23.5234,23.2462,22.044,21.0536,20.725,20.5327,0.0939,0.0772,0.0656,0.0554,0.0472,0.0418,0.0276,0.0222,0.0215,0.0232,8.82504,7.901039999999999,8.56632,2.614248,2.578296,2.737056,0.0233384402857,0.0754531774435,0.053468366694400006,0.0381583498671,3379,0.927424056724,0.625169632751,1,0,0,0, ,649,220
2383633,10.7427012472,0.18132086167800002,155.14700000000002,1.5751,92.5899,0.1184,93.4921,0.1485,-1.5899,-2.4921,-2.21937493439,0.209723,0.0106813,19.7174107473,23.488633463000003,24.422216254400002,23.9606423386,0.58565,0.0199532,3.167136,0.033330528,30.8167656403,6.557929421769999,0.0434424603175,20.2532776469,24.0245003627,24.9580831541,24.4965092382,8.76048752834,0.042971938775500006,19.9388738036,23.7100965194,24.6436793108,24.1821053949,0.0,0.442446043165,3154.1611,2353.8677,27054.1611,18253.8677,30.8167857,-2.2194507000000003,14.315999999999999,10.793,57.77,0.24600000000000002,3.5,5.28,0,20.1466,19.8285,19.6205,0.0059,0.0049,0.008,20.1189,19.8193,19.6028,0.0086,0.0074,0.0118,25.186,24.5993,24.1503,23.7918,23.4996,23.2473,21.9922,20.9466,20.6269,20.3738,0.021,0.0163,0.0135,0.0116,0.0104,0.0094,0.0059,0.0045,0.0044,0.0045,24.6529,24.0758,23.6313,23.2822,22.9972,22.7551,21.5563,20.5746,20.2745,20.0386,0.0145,0.0113,0.0094,0.0082,0.0074,0.0067,0.0045,0.0036,0.0036,0.0037,24.4854,23.8804,23.4174,23.054000000000002,22.7557,22.5069,21.3009,20.3278,20.0295,19.8084,0.0243,0.0186,0.0152,0.013000000000000001,0.0115,0.0105,0.0069,0.0056,0.0056,0.0059,6.4764,5.2180800000000005,5.6868,2.796192,2.674056,2.591904,0.024843843380400004,0.08032014564880001,0.056917245184500004,0.0406196839269,3381,0.49616643787799997,0.291000942836,1,0,0,0, ,650,221
2388940,3.42608064059,0.212280328798,119.559,16.6583,100.353,0.2428,99.5074,0.1698,-1.3530000000000002,-0.5074,-3.0378524885000004,0.0455772,0.0250277,19.9948153421,22.7192281593,25.663006047899998,24.7645731544,1.51868,0.0818358,3.6727488,0.131636568,29.0180440772,1.31308106576,0.0193507298753,21.0360804468,23.760493264,26.7042711525,25.8058382591,2.2296449829900005,0.025223710317500002,20.4612200001,23.1856328173,26.129410705799998,25.2309778124,0.0,0.345177664975,1807.1741,690.812,33707.1741,32590.812,29.0180783,-3.0378403,11.017999999999999,9.883,23.38,0.10300000000000001,5.26,7.26,0,21.1954,20.6986,20.189,0.021,0.018000000000000002,0.0187,21.0739,20.6818,20.0481,0.026000000000000002,0.0245,0.0227,26.3739,25.7953,25.3209,24.9241,24.5758,24.2856,22.8175,21.8584,21.6261,21.455,0.0681,0.053,0.0429,0.0357,0.0302,0.0264,0.0137,0.0113,0.012,0.0132,25.6544,25.1197,24.6785,24.2891,23.9581,23.6753,22.2069,21.2993,21.0572,20.8827,0.0474,0.0384,0.0321,0.0269,0.0231,0.0204,0.0105,0.0091,0.0096,0.0105,25.4793,24.9177,24.4267,24.0194,23.674,23.3893,21.9683,20.9909,20.7214,20.521,0.067,0.053,0.0422,0.0348,0.0296,0.026000000000000002,0.013999999999999999,0.0114,0.0117,0.0125,5.80272,5.2264800000000005,6.3168,2.474136,2.3220959999999997,2.808624,0.0236528081921,0.076469528885,0.054188583568099996,0.0386723413941,3390,1.00346791721,0.552579501383,1,0,0,0, ,653,222
2395393,2.27631802721,0.160717828798,169.61700000000002,3.7492699999999997,103.5636,0.2721,103.7422,0.3684,-1.5636,-1.7422,-2.4863952851400004,0.295869,0.0326066,21.4131130086,24.6297473203,26.106917655500002,25.4892208873,0.839781,0.0667194,3.1067400000000003,0.13320669599999999,31.106706157399998,1.3101190476200002,0.021794642857099998,22.012918450900003,25.2295527627,26.7067230979,26.089026329699998,1.8784155328799998,0.028092332766400004,21.621716176,24.8383504877,26.315520822899998,25.697824054699996,0.0,0.0,945.4362,633.67,20845.4362,12533.67,31.106712100000003,-2.4864452999999997,9.022,6.495,80.49,0.28,6.25,10.56,0,21.8512,21.4975,21.3201,0.0297,0.0271,0.0372,21.6462,21.3678,21.2106,0.0415,0.0407,0.0568,27.5149,26.9279,26.3863,25.9123,25.5115,25.2018,23.7996,22.7902,22.505,22.3348,0.1717,0.1334,0.1012,0.0785,0.0633,0.0544,0.0299,0.0236,0.0238,0.0262,27.0363,26.4112,25.8883,25.4415,25.0995,24.8158,23.4111,22.3755,22.1261,21.9029,0.1398,0.1049,0.081,0.0644,0.0549,0.0482,0.0264,0.0204,0.0212,0.0222,27.0614,26.4015,25.8789,25.4555,25.0914,24.7534,23.2466,22.1489,21.8926,21.708000000000002,0.2309,0.1677,0.1295,0.1053,0.0878,0.0735,0.0367,0.0267,0.0276,0.03,6.82752,6.2176800000000005,7.7196,3.1699919999999997,3.038616,2.895648,0.0229935977396,0.0743383014923,0.0526783324215,0.0375945323043,3398,0.563061673112,0.36954230582900005,1,0,0,0, ,654,223
